FlightID,RouteCode,Origin,Destination,FlightDate,FlightDurationMins,AircraftType,SeatsAvailable,SeatsSold,Revenue,OperationalCost
FL117238,JAI-BLR,JAI,BLR,2024-05-20,130,Q400,78,40,219840,117848
FL117239,CCU-PNQ,CCU,PNQ,2025-03-28,169,Q400,120,62,292516,168567
FL117240,BLR-CCU,BLR,CCU,2024-03-03,73,B737,70,46,203366,170501
FL117241,CCU-AMD,CCU,AMD,2024-07-08,66,A321,180,164,658788,157633
FL117242,BLR-HYD,BLR,HYD,2025-04-30,77,ATR72,150,38,103398,182932
FL117243,JAI-HYD,JAI,HYD,2025-01-29,66,ATR72,180,113,617545,126478
FL117244,PNQ-JAI,PNQ,JAI,2025-02-06,85,A320,90,64,167168,95460
FL117245,AMD-JAI,AMD,JAI,2024-02-24,153,B737,120,99,505791,156368
FL117246,PNQ-BOM,PNQ,BOM,2024-11-24,172,A320,120,50,273850,149659
FL117247,PNQ-DEL,PNQ,DEL,2025-01-30,68,Q400,150,120,471720,168607
FL117248,GOI-DEL,GOI,DEL,2025-09-01,160,A320,78,33,200442,111811
FL117249,BLR-PNQ,BLR,PNQ,2025-05-28,90,A320,120,78,282048,102620
FL117250,AMD-BLR,AMD,BLR,2024-06-05,161,B737,70,39,157950,98654
FL117251,CCU-JAI,CCU,JAI,2024-08-31,93,A320,120,31,110422,121610
FL117252,GOI-PNQ,GOI,PNQ,2025-09-15,127,A320,150,49,251174,155873
FL117253,BLR-HYD,BLR,HYD,2024-04-16,150,A320,120,70,376950,167914
FL117254,BLR-MAA,BLR,MAA,2025-04-10,109,A320,180,126,419076,82016
FL117255,HYD-AMD,HYD,AMD,2024-05-28,180,A320,120,78,267618,186022
FL117256,MAA-JAI,MAA,JAI,2024-07-06,180,B787,70,45,264285,80848
FL117257,PNQ-DEL,PNQ,DEL,2025-06-28,178,Q400,180,112,613424,109580
FL117258,JAI-HYD,JAI,HYD,2025-08-16,103,Q400,150,133,449141,159616
FL117259,BLR-DEL,BLR,DEL,2025-07-10,103,A321,70,49,246176,116139
FL117260,JAI-AMD,JAI,AMD,2024-10-22,66,B787,90,49,178654,161565
FL117261,HYD-BLR,HYD,BLR,2024-04-06,132,B737,78,50,194250,132849
FL117262,BLR-JAI,BLR,JAI,2025-06-15,68,B787,180,161,875518,120008
FL117263,AMD-HYD,AMD,HYD,2025-06-13,153,A321,90,83,405123,167473
FL117264,DEL-HYD,DEL,HYD,2024-07-05,161,A320,120,88,427416,90572
FL117265,BOM-GOI,BOM,GOI,2024-07-02,73,A320,90,30,77640,187007
FL117266,MAA-DEL,MAA,DEL,2025-01-09,85,A320,120,83,495427,94083
FL117267,JAI-HYD,JAI,HYD,2024-07-03,152,Q400,78,50,298900,176703
FL117268,BLR-MAA,BLR,MAA,2025-09-07,154,A321,78,74,333518,97272
FL117269,AMD-PNQ,AMD,PNQ,2025-11-04,76,B737,180,33,101112,150156
FL117270,BLR-AMD,BLR,AMD,2025-04-24,90,A321,180,58,275500,107792
FL117271,AMD-DEL,AMD,DEL,2025-07-14,172,A320,90,88,424424,176794
FL117272,MAA-BLR,MAA,BLR,2025-02-11,61,A320,90,41,139646,115797
FL117273,AMD-HYD,AMD,HYD,2024-11-18,109,A321,70,47,272365,124640
FL117274,GOI-AMD,GOI,AMD,2024-08-04,118,B787,180,160,878240,115185
FL117275,AMD-HYD,AMD,HYD,2024-02-12,131,B737,120,102,452166,122301
FL117276,GOI-AMD,GOI,AMD,2024-05-07,83,A320,78,44,254848,139728
FL117277,BLR-AMD,BLR,AMD,2025-04-28,162,B787,120,36,99684,179130
FL117278,AMD-GOI,AMD,GOI,2025-07-21,95,Q400,120,44,163768,163614
FL117279,JAI-BLR,JAI,BLR,2024-02-22,122,B737,78,68,410856,125517
FL117280,DEL-MAA,DEL,MAA,2025-10-22,149,A320,70,46,156216,156368
FL117281,MAA-JAI,MAA,JAI,2024-08-09,119,B737,78,66,407748,191271
FL117282,AMD-GOI,AMD,GOI,2025-07-29,151,B787,180,76,200184,130203
FL117283,MAA-HYD,MAA,HYD,2025-01-03,112,A320,180,107,392048,179586
FL117284,CCU-JAI,CCU,JAI,2024-12-27,129,A321,180,87,379668,98758
FL117285,CCU-MAA,CCU,MAA,2025-09-05,93,A320,120,64,183424,152506
FL117286,AMD-JAI,AMD,JAI,2025-06-18,172,B787,78,40,225720,98819
FL117287,PNQ-BOM,PNQ,BOM,2024-12-11,119,Q400,78,71,271504,135144
FL117288,PNQ-GOI,PNQ,GOI,2025-03-29,121,A320,70,62,337962,164908
FL117289,CCU-PNQ,CCU,PNQ,2024-11-28,72,ATR72,90,88,230208,160252
FL117290,GOI-CCU,GOI,CCU,2025-11-26,156,A321,90,62,401388,139973
FL117291,BLR-JAI,BLR,JAI,2024-09-18,152,B787,150,52,330304,126255
FL117292,HYD-GOI,HYD,GOI,2024-02-19,121,A321,120,44,276584,189973
FL117293,PNQ-BOM,PNQ,BOM,2024-09-14,99,B787,150,52,139048,137701
FL117294,DEL-CCU,DEL,CCU,2025-09-05,138,B737,70,35,148190,114427
FL117295,AMD-HYD,AMD,HYD,2024-08-29,63,A321,90,85,486625,117037
FL117296,PNQ-DEL,PNQ,DEL,2024-04-16,110,A320,180,37,180893,110641
FL117297,JAI-HYD,JAI,HYD,2025-05-17,149,ATR72,90,84,213108,185036
FL117298,JAI-CCU,JAI,CCU,2024-02-28,112,A320,180,68,206992,150853
FL117299,BLR-GOI,BLR,GOI,2025-10-11,176,A321,78,67,336876,80894
FL117300,JAI-BLR,JAI,BLR,2024-02-23,173,A321,70,67,278385,94795
FL117301,HYD-AMD,HYD,AMD,2025-09-07,114,A320,78,36,100440,106570
FL117302,AMD-MAA,AMD,MAA,2025-03-28,94,Q400,120,103,343505,166278
FL117303,JAI-AMD,JAI,AMD,2024-05-22,134,Q400,180,134,756028,89252
FL117304,MAA-GOI,MAA,GOI,2024-08-09,176,Q400,120,36,120996,91244
FL117305,PNQ-GOI,PNQ,GOI,2025-07-19,88,A320,90,82,527752,163090
FL117306,AMD-CCU,AMD,CCU,2024-09-04,177,Q400,150,97,304192,121174
FL117307,AMD-BOM,AMD,BOM,2025-10-21,148,A320,150,68,375632,175130
FL117308,GOI-BOM,GOI,BOM,2024-03-03,164,Q400,90,54,246402,170407
FL117309,BLR-BOM,BLR,BOM,2025-06-20,103,B787,120,35,116130,121775
FL117310,JAI-HYD,JAI,HYD,2025-12-25,130,B787,90,67,361934,170516
FL117311,JAI-GOI,JAI,GOI,2025-05-23,131,Q400,120,41,249690,87198
FL117312,JAI-PNQ,JAI,PNQ,2025-05-07,112,Q400,78,48,166560,83843
FL117313,GOI-DEL,GOI,DEL,2025-12-19,117,B737,90,51,251226,163550
FL117314,MAA-AMD,MAA,AMD,2024-02-22,145,Q400,180,86,277350,137395
FL117315,MAA-AMD,MAA,AMD,2024-04-28,129,Q400,150,62,390848,93978
FL117316,GOI-BOM,GOI,BOM,2024-05-02,176,Q400,150,61,293776,82537
FL117317,BLR-HYD,BLR,HYD,2024-02-01,68,A320,78,77,408331,130720
FL117318,PNQ-MAA,PNQ,MAA,2024-04-24,171,A321,78,66,352242,101774
FL117319,CCU-BLR,CCU,BLR,2025-01-16,144,A320,180,109,363188,119777
FL117320,HYD-MAA,HYD,MAA,2025-02-24,179,Q400,150,71,322695,138009
FL117321,DEL-GOI,DEL,GOI,2024-10-21,133,B737,70,44,270072,179014
FL117322,AMD-BOM,AMD,BOM,2025-04-10,178,A321,90,82,365720,144745
FL117323,GOI-MAA,GOI,MAA,2025-03-06,143,ATR72,70,42,248010,152731
FL117324,BOM-BLR,BOM,BLR,2025-02-27,78,A320,90,89,247153,189886
FL117325,HYD-DEL,HYD,DEL,2025-12-30,168,A321,150,105,373065,164052
FL117326,AMD-BLR,AMD,BLR,2024-11-22,111,A320,150,43,226739,125843
FL117327,BLR-AMD,BLR,AMD,2025-03-29,75,A320,70,54,289926,101580
FL117328,HYD-CCU,HYD,CCU,2024-09-10,137,Q400,150,101,319463,102499
FL117329,CCU-BLR,CCU,BLR,2025-09-27,120,ATR72,90,46,152628,107133
FL117330,JAI-AMD,JAI,AMD,2025-04-02,140,B787,180,48,163488,139035
FL117331,JAI-DEL,JAI,DEL,2025-07-14,158,A321,90,87,354090,119647
FL117332,PNQ-MAA,PNQ,MAA,2025-01-23,157,B737,180,57,334989,179350
FL117333,JAI-DEL,JAI,DEL,2024-12-19,144,B737,150,53,196259,82841
FL117334,MAA-PNQ,MAA,PNQ,2024-02-23,155,B737,70,42,127134,168299
FL117335,BOM-AMD,BOM,AMD,2025-07-06,82,B787,150,122,441884,123586
FL117336,PNQ-MAA,PNQ,MAA,2024-02-11,127,A320,150,147,595791,179108
FL117337,DEL-BOM,DEL,BOM,2025-04-18,70,ATR72,70,52,251160,191750
FL117338,GOI-DEL,GOI,DEL,2025-05-25,81,A320,90,89,530262,196877
FL117339,JAI-CCU,JAI,CCU,2025-09-03,143,B737,120,40,136240,180959
FL117340,GOI-MAA,GOI,MAA,2024-06-21,160,Q400,70,51,248064,93378
FL117341,DEL-HYD,DEL,HYD,2025-12-28,161,A321,120,38,163780,141168
FL117342,HYD-JAI,HYD,JAI,2024-10-30,155,ATR72,78,75,464625,123517
FL117343,CCU-JAI,CCU,JAI,2024-03-15,87,B787,180,54,336798,87106
FL117344,DEL-AMD,DEL,AMD,2024-12-26,139,Q400,120,63,292887,160958
FL117345,PNQ-MAA,PNQ,MAA,2025-06-02,141,B737,180,89,489856,87315
FL117346,JAI-HYD,JAI,HYD,2024-02-14,98,B737,120,31,141453,196054
FL117347,CCU-GOI,CCU,GOI,2025-11-13,119,B737,90,60,225180,102525
FL117348,HYD-MAA,HYD,MAA,2025-06-30,112,Q400,120,94,394424,148442
FL117349,GOI-CCU,GOI,CCU,2024-01-29,131,Q400,150,102,328848,194685
FL117350,AMD-BOM,AMD,BOM,2024-11-24,175,Q400,78,39,169806,100489
FL117351,JAI-AMD,JAI,AMD,2025-06-15,128,A320,150,43,228889,97342
FL117352,BLR-CCU,BLR,CCU,2024-01-17,155,A321,150,101,609333,121678
FL117353,BLR-DEL,BLR,DEL,2024-11-20,65,Q400,180,125,766250,107958
FL117354,MAA-AMD,MAA,AMD,2025-05-19,179,B737,90,32,122208,122036
FL117355,AMD-PNQ,AMD,PNQ,2024-01-08,67,ATR72,70,52,200096,143841
FL117356,JAI-BOM,JAI,BOM,2024-12-10,105,B787,78,56,262528,143074
FL117357,GOI-MAA,GOI,MAA,2024-02-23,107,Q400,150,146,524286,92174
FL117358,BLR-MAA,BLR,MAA,2025-11-21,177,Q400,120,31,149327,149405
FL117359,AMD-HYD,AMD,HYD,2025-01-21,168,A321,180,120,395040,159932
FL117360,AMD-BLR,AMD,BLR,2024-11-02,133,B787,70,43,238994,88740
FL117361,PNQ-BLR,PNQ,BLR,2025-04-29,71,ATR72,150,123,391140,166792
FL117362,JAI-PNQ,JAI,PNQ,2025-06-30,159,ATR72,90,41,143500,185458
FL117363,MAA-HYD,MAA,HYD,2024-02-26,117,A321,90,59,273229,100074
FL117364,DEL-HYD,DEL,HYD,2024-04-25,138,B737,150,38,136724,97651
FL117365,BLR-HYD,BLR,HYD,2025-03-19,60,A321,90,41,200367,178617
FL117366,PNQ-CCU,PNQ,CCU,2025-11-15,163,Q400,150,99,359568,139190
FL117367,CCU-AMD,CCU,AMD,2024-04-26,83,Q400,78,69,218385,158918
FL117368,BOM-AMD,BOM,AMD,2024-09-09,107,B787,180,124,357740,122761
FL117369,BLR-PNQ,BLR,PNQ,2024-07-22,96,ATR72,90,48,283392,191980
FL117370,BLR-CCU,BLR,CCU,2025-09-15,176,ATR72,150,143,430287,165025
FL117371,PNQ-MAA,PNQ,MAA,2025-02-06,68,ATR72,78,72,273096,161477
FL117372,JAI-BOM,JAI,BOM,2024-07-31,174,B787,120,60,152340,158091
FL117373,MAA-BLR,MAA,BLR,2024-03-22,65,Q400,150,115,602945,123308
FL117374,PNQ-AMD,PNQ,AMD,2024-11-04,101,A320,120,88,520872,173202
FL117375,AMD-JAI,AMD,JAI,2024-05-23,98,ATR72,150,55,306900,115110
FL117376,PNQ-BOM,PNQ,BOM,2024-07-17,155,ATR72,120,67,282204,125847
FL117377,AMD-BOM,AMD,BOM,2024-07-28,135,A320,78,35,212345,100947
FL117378,PNQ-BLR,PNQ,BLR,2024-03-16,123,Q400,90,43,129172,92912
FL117379,AMD-CCU,AMD,CCU,2025-06-30,171,B737,90,88,535304,175049
FL117380,JAI-DEL,JAI,DEL,2025-03-17,107,B787,180,85,385305,106599
FL117381,BLR-HYD,BLR,HYD,2024-06-27,131,A321,180,67,372185,163043
FL117382,MAA-BLR,MAA,BLR,2024-04-01,63,ATR72,78,52,208208,168930
FL117383,PNQ-JAI,PNQ,JAI,2025-05-10,69,A321,180,122,342332,162580
FL117384,PNQ-HYD,PNQ,HYD,2025-08-06,61,Q400,120,76,403788,126841
FL117385,CCU-PNQ,CCU,PNQ,2025-06-05,157,A321,70,30,104550,104848
FL117386,BLR-AMD,BLR,AMD,2025-07-07,172,ATR72,78,51,235110,146246
FL117387,MAA-JAI,MAA,JAI,2024-05-03,147,B787,150,124,634384,155259
FL117388,JAI-HYD,JAI,HYD,2024-04-09,60,B737,90,71,364869,136651
FL117389,GOI-AMD,GOI,AMD,2025-06-29,116,Q400,180,53,164247,179232
FL117390,CCU-BOM,CCU,BOM,2024-04-04,69,B787,120,85,309230,130011
FL117391,AMD-BOM,AMD,BOM,2025-08-05,128,A320,90,57,220875,193938
FL117392,PNQ-CCU,PNQ,CCU,2025-02-21,162,Q400,180,115,550735,156197
FL117393,BLR-JAI,BLR,JAI,2025-05-31,81,ATR72,90,39,211458,97568
FL117394,AMD-PNQ,AMD,PNQ,2024-03-10,162,ATR72,150,67,295604,161398
FL117395,BOM-DEL,BOM,DEL,2025-01-19,110,Q400,90,34,207638,168248
FL117396,DEL-GOI,DEL,GOI,2024-06-02,132,ATR72,78,49,185612,135647
FL117397,MAA-BOM,MAA,BOM,2024-03-26,131,Q400,90,49,289247,118262
FL117398,PNQ-CCU,PNQ,CCU,2025-08-21,176,Q400,180,71,222798,161936
FL117399,PNQ-AMD,PNQ,AMD,2025-09-08,171,A321,78,62,366978,194607
FL117400,AMD-HYD,AMD,HYD,2025-12-23,172,Q400,78,38,198094,146215
FL117401,BOM-DEL,BOM,DEL,2025-09-13,84,ATR72,180,128,644864,173755
FL117402,MAA-BLR,MAA,BLR,2024-05-14,138,Q400,70,69,405030,166043
FL117403,BOM-AMD,BOM,AMD,2024-03-25,176,ATR72,78,74,285862,137060
FL117404,MAA-JAI,MAA,JAI,2025-02-15,110,B737,78,33,195096,82316
FL117405,JAI-DEL,JAI,DEL,2025-09-12,157,ATR72,120,66,418506,113292
FL117406,GOI-DEL,GOI,DEL,2025-07-12,176,B787,90,38,191102,86115
FL117407,DEL-BLR,DEL,BLR,2024-10-06,75,A321,120,112,660912,140547
FL117408,PNQ-JAI,PNQ,JAI,2025-09-09,81,ATR72,70,32,170176,105561
FL117409,DEL-MAA,DEL,MAA,2025-08-30,63,Q400,78,50,147200,112102
FL117410,MAA-CCU,MAA,CCU,2024-03-01,95,Q400,150,47,273117,184346
FL117411,CCU-BLR,CCU,BLR,2025-08-30,70,B737,120,108,685908,98121
FL117412,CCU-HYD,CCU,HYD,2024-07-20,92,B787,90,52,331188,119863
FL117413,JAI-PNQ,JAI,PNQ,2025-06-11,166,A320,150,113,612234,191763
FL117414,CCU-BLR,CCU,BLR,2024-07-05,87,A321,90,76,216372,81997
FL117415,HYD-JAI,HYD,JAI,2025-04-03,136,B737,180,35,207375,138922
FL117416,GOI-HYD,GOI,HYD,2025-01-26,176,A321,70,37,213749,158883
FL117417,GOI-HYD,GOI,HYD,2025-01-30,170,Q400,180,106,675432,103751
FL117418,CCU-JAI,CCU,JAI,2025-03-26,98,B737,120,94,250604,104297
FL117419,AMD-BLR,AMD,BLR,2025-09-16,98,ATR72,78,60,323820,138727
FL117420,BLR-DEL,BLR,DEL,2025-04-03,68,Q400,70,56,190008,155956
FL117421,BLR-MAA,BLR,MAA,2024-08-08,92,Q400,90,70,353500,151764
FL117422,GOI-PNQ,GOI,PNQ,2024-08-27,72,B737,150,133,419881,188426
FL117423,BOM-HYD,BOM,HYD,2025-06-29,127,B737,90,87,358788,179607
FL117424,CCU-PNQ,CCU,PNQ,2025-08-29,148,B787,180,51,213282,188117
FL117425,CCU-PNQ,CCU,PNQ,2025-06-08,174,Q400,70,69,410826,195797
FL117426,MAA-JAI,MAA,JAI,2025-02-14,141,A321,78,77,215215,176859
FL117427,AMD-HYD,AMD,HYD,2024-02-27,144,ATR72,78,39,182364,97070
FL117428,BOM-PNQ,BOM,PNQ,2025-04-16,118,A321,150,93,581622,125438
FL117429,HYD-BOM,HYD,BOM,2024-07-15,175,B737,90,31,121892,105429
FL117430,DEL-MAA,DEL,MAA,2025-04-21,93,Q400,180,80,468160,106007
FL117431,PNQ-AMD,PNQ,AMD,2025-01-08,170,A321,180,144,721872,142890
FL117432,BLR-BOM,BLR,BOM,2025-10-23,177,A320,120,41,165271,117670
FL117433,JAI-CCU,JAI,CCU,2024-05-21,73,Q400,90,64,333632,114664
FL117434,CCU-AMD,CCU,AMD,2025-02-19,68,A321,70,49,275821,117586
FL117435,BOM-HYD,BOM,HYD,2024-05-23,136,A321,70,67,205891,185634
FL117436,GOI-HYD,GOI,HYD,2024-01-21,96,Q400,180,83,456002,163843
FL117437,BLR-BOM,BLR,BOM,2024-08-20,144,B787,90,83,436829,99400
FL117438,AMD-BLR,AMD,BLR,2025-08-14,90,Q400,90,33,122628,132468
FL117439,JAI-HYD,JAI,HYD,2025-01-15,135,Q400,78,62,306156,121080
FL117440,BLR-PNQ,BLR,PNQ,2025-12-15,79,Q400,120,98,260484,123804
FL117441,BLR-BOM,BLR,BOM,2024-12-21,148,ATR72,180,53,148135,128978
FL117442,CCU-HYD,CCU,HYD,2024-07-30,98,A320,70,49,277536,146097
FL117443,BLR-BOM,BLR,BOM,2024-01-12,165,A320,120,109,312939,116675
FL117444,BLR-AMD,BLR,AMD,2024-04-18,96,Q400,90,47,271237,154829
FL117445,CCU-GOI,CCU,GOI,2025-10-25,179,B737,120,43,120228,144185
FL117446,BLR-AMD,BLR,AMD,2025-02-12,169,A320,90,59,353469,105993
FL117447,JAI-AMD,JAI,AMD,2025-08-06,145,ATR72,70,57,285627,187913
FL117448,GOI-BOM,GOI,BOM,2025-09-26,115,A320,150,120,665640,88413
FL117449,GOI-BLR,GOI,BLR,2025-04-11,169,B787,150,38,209494,187262
FL117450,CCU-PNQ,CCU,PNQ,2025-09-07,66,ATR72,90,71,213994,184344
FL117451,DEL-MAA,DEL,MAA,2024-06-15,99,B737,70,60,205560,157670
FL117452,BOM-HYD,BOM,HYD,2025-07-26,178,B787,180,155,505765,122496
FL117453,PNQ-MAA,PNQ,MAA,2025-04-12,91,A320,78,48,236064,153858
FL117454,HYD-DEL,HYD,DEL,2025-01-23,121,A321,150,145,809390,131504
FL117455,PNQ-AMD,PNQ,AMD,2025-07-28,123,Q400,150,103,612129,84057
FL117456,MAA-PNQ,MAA,PNQ,2024-11-16,159,B737,90,67,331583,108605
FL117457,JAI-AMD,JAI,AMD,2024-02-07,111,Q400,70,38,108224,158737
FL117458,HYD-DEL,HYD,DEL,2025-03-27,64,A320,120,97,509250,148273
FL117459,MAA-CCU,MAA,CCU,2025-09-18,142,Q400,90,36,187452,86132
FL117460,DEL-HYD,DEL,HYD,2025-04-02,75,B787,150,78,421824,123035
FL117461,JAI-BOM,JAI,BOM,2025-05-01,97,ATR72,180,149,544595,154178
FL117462,GOI-PNQ,GOI,PNQ,2024-06-03,150,B737,120,35,194355,86114
FL117463,GOI-BLR,GOI,BLR,2024-01-23,152,B737,90,32,146464,143770
FL117464,BOM-CCU,BOM,CCU,2024-09-29,96,A321,90,36,103680,123397
FL117465,GOI-DEL,GOI,DEL,2024-04-25,113,A320,150,150,677250,191273
FL117466,HYD-GOI,HYD,GOI,2024-03-16,145,A321,150,115,691840,178769
FL117467,PNQ-BOM,PNQ,BOM,2024-12-30,77,Q400,70,55,250305,122632
FL117468,DEL-BOM,DEL,BOM,2025-12-21,173,Q400,120,96,273216,156948
FL117469,BOM-JAI,BOM,JAI,2025-07-08,89,B787,90,90,250920,123797
FL117470,PNQ-JAI,PNQ,JAI,2025-02-25,121,A321,90,90,288990,128277
FL117471,PNQ-JAI,PNQ,JAI,2024-12-31,93,ATR72,150,101,457126,199652
FL117472,PNQ-HYD,PNQ,HYD,2024-04-04,152,ATR72,120,71,193688,125325
FL117473,BOM-BLR,BOM,BLR,2024-07-14,170,A320,180,87,432999,144332
FL117474,BOM-JAI,BOM,JAI,2025-07-03,161,Q400,150,111,332223,110496
FL117475,MAA-HYD,MAA,HYD,2025-12-07,112,A320,150,114,627228,187168
FL117476,HYD-AMD,HYD,AMD,2025-02-25,146,Q400,78,63,239463,190770
FL117477,DEL-PNQ,DEL,PNQ,2025-06-27,164,A320,180,97,617502,163941
FL117478,GOI-PNQ,GOI,PNQ,2025-11-18,124,ATR72,90,85,499715,193310
FL117479,AMD-DEL,AMD,DEL,2024-08-10,145,ATR72,150,50,179550,162402
FL117480,CCU-BLR,CCU,BLR,2025-11-05,67,B737,78,78,332280,183823
FL117481,HYD-JAI,HYD,JAI,2025-06-14,164,B787,150,103,642205,157693
FL117482,MAA-GOI,MAA,GOI,2025-07-03,159,B737,150,113,494714,150799
FL117483,JAI-AMD,JAI,AMD,2025-10-04,96,B737,120,59,329987,171491
FL117484,BLR-CCU,BLR,CCU,2025-01-24,175,B787,78,34,181764,115536
FL117485,JAI-HYD,JAI,HYD,2024-04-26,71,ATR72,180,153,718335,109467
FL117486,GOI-HYD,GOI,HYD,2025-03-23,109,Q400,90,53,279098,190223
FL117487,DEL-HYD,DEL,HYD,2024-02-16,132,B737,78,31,168361,140935
FL117488,GOI-HYD,GOI,HYD,2024-04-18,83,A320,150,42,231672,141648
FL117489,BOM-JAI,BOM,JAI,2024-06-27,155,A321,78,49,279790,84086
FL117490,GOI-DEL,GOI,DEL,2025-12-24,103,A320,90,60,369060,199431
FL117491,JAI-PNQ,JAI,PNQ,2024-07-21,176,A320,78,33,106029,135895
FL117492,PNQ-GOI,PNQ,GOI,2025-07-19,61,A320,78,47,269968,185029
FL117493,PNQ-JAI,PNQ,JAI,2024-01-28,74,A320,150,36,153504,101296
FL117494,JAI-BLR,JAI,BLR,2024-03-19,160,B787,120,43,228072,121895
FL117495,GOI-JAI,GOI,JAI,2024-03-21,123,A320,180,61,376614,141543
FL117496,GOI-BLR,GOI,BLR,2024-01-04,107,A321,78,33,200145,184054
FL117497,GOI-CCU,GOI,CCU,2024-05-31,130,B737,180,70,291270,134289
FL117498,PNQ-GOI,PNQ,GOI,2025-02-10,157,A321,70,54,202500,183983
FL117499,BOM-BLR,BOM,BLR,2024-10-10,71,A321,150,76,225644,145217
FL117500,BOM-HYD,BOM,HYD,2025-09-27,139,B737,70,32,157600,153088
FL117501,PNQ-GOI,PNQ,GOI,2025-05-03,177,B737,90,57,353970,159774
FL117502,DEL-HYD,DEL,HYD,2025-12-13,168,A320,90,34,117062,101613
FL117503,BOM-BLR,BOM,BLR,2024-03-03,63,A321,90,50,292850,133557
FL117504,BOM-AMD,BOM,AMD,2025-08-10,78,B737,180,169,583726,195757
FL117505,BLR-BOM,BLR,BOM,2025-09-04,147,B737,120,50,235500,137144
FL117506,JAI-BLR,JAI,BLR,2024-03-30,129,B737,120,38,100662,196118
FL117507,DEL-AMD,DEL,AMD,2025-08-30,138,ATR72,120,69,246468,107346
FL117508,BOM-AMD,BOM,AMD,2024-03-18,66,A321,78,73,462163,119738
FL117509,JAI-BOM,JAI,BOM,2025-04-15,154,A320,120,73,201553,104849
FL117510,GOI-BLR,GOI,BLR,2025-08-15,117,ATR72,78,65,365690,120218
FL117511,MAA-DEL,MAA,DEL,2024-11-02,134,B737,78,52,320788,171208
FL117512,BLR-AMD,BLR,AMD,2024-12-11,68,ATR72,180,107,540885,184291
FL117513,HYD-MAA,HYD,MAA,2024-11-01,90,B737,180,132,376200,187098
FL117514,JAI-CCU,JAI,CCU,2024-11-15,79,A321,70,58,335298,188727
FL117515,JAI-DEL,JAI,DEL,2025-10-30,75,Q400,78,73,328719,199936
FL117516,GOI-JAI,GOI,JAI,2025-11-07,97,Q400,150,143,403832,119153
FL117517,AMD-CCU,AMD,CCU,2024-03-28,172,B787,70,39,125424,126168
FL117518,BOM-GOI,BOM,GOI,2025-09-06,118,ATR72,150,89,247420,126188
FL117519,GOI-DEL,GOI,DEL,2024-12-16,76,ATR72,78,59,257889,160825
FL117520,HYD-CCU,HYD,CCU,2025-03-16,66,Q400,180,162,523908,146194
FL117521,JAI-BOM,JAI,BOM,2024-01-20,108,A320,180,125,398375,107101
FL117522,CCU-AMD,CCU,AMD,2025-03-23,119,A320,90,58,148422,142439
FL117523,JAI-MAA,JAI,MAA,2025-07-14,64,A320,120,82,222876,167218
FL117524,DEL-AMD,DEL,AMD,2024-02-24,93,B787,150,96,396096,148999
FL117525,PNQ-BOM,PNQ,BOM,2024-09-14,62,ATR72,120,85,362015,198823
FL117526,BOM-AMD,BOM,AMD,2024-03-06,61,B787,78,61,251625,199468
FL117527,JAI-BOM,JAI,BOM,2024-05-14,61,Q400,180,61,350201,142245
FL117528,AMD-JAI,AMD,JAI,2024-01-04,108,A321,70,45,236250,169798
FL117529,JAI-BOM,JAI,BOM,2024-01-20,147,ATR72,78,34,134436,155452
FL117530,JAI-GOI,JAI,GOI,2024-07-06,117,A320,180,172,632444,110366
FL117531,PNQ-HYD,PNQ,HYD,2024-11-02,98,B737,70,64,224704,156635
FL117532,PNQ-AMD,PNQ,AMD,2024-09-02,150,A320,90,62,171864,96282
FL117533,AMD-BLR,AMD,BLR,2024-09-04,134,B737,78,62,185814,116521
FL117534,PNQ-DEL,PNQ,DEL,2024-03-12,91,Q400,70,31,192572,164236
FL117535,JAI-DEL,JAI,DEL,2024-05-23,129,Q400,180,160,597280,87286
FL117536,AMD-PNQ,AMD,PNQ,2024-06-04,93,A321,180,147,785274,182576
FL117537,DEL-BOM,DEL,BOM,2025-04-06,169,A320,70,61,206668,119067
FL117538,CCU-AMD,CCU,AMD,2024-06-27,64,ATR72,78,33,164571,136538
FL117539,HYD-DEL,HYD,DEL,2024-01-21,169,ATR72,180,109,409077,182809
FL117540,GOI-MAA,GOI,MAA,2025-10-21,82,A321,90,51,157131,199253
FL117541,JAI-AMD,JAI,AMD,2024-08-29,165,A321,150,134,517910,109973
FL117542,DEL-BLR,DEL,BLR,2025-07-16,127,Q400,180,39,168246,127890
FL117543,JAI-DEL,JAI,DEL,2024-11-03,151,B737,180,180,1042200,142405
FL117544,GOI-BOM,GOI,BOM,2024-06-20,87,A321,78,67,345653,121788
FL117545,AMD-MAA,AMD,MAA,2025-01-04,168,B737,78,41,183270,198376
FL117546,HYD-BLR,HYD,BLR,2025-03-18,69,A321,120,32,116736,110351
FL117547,MAA-BLR,MAA,BLR,2024-08-25,180,ATR72,70,57,250344,175719
FL117548,PNQ-BOM,PNQ,BOM,2024-11-27,60,ATR72,150,148,812964,189633
FL117549,HYD-AMD,HYD,AMD,2025-03-15,180,ATR72,150,45,182250,144021
FL117550,DEL-CCU,DEL,CCU,2025-10-28,95,B787,150,99,520641,198204
FL117551,PNQ-AMD,PNQ,AMD,2024-04-19,111,A321,120,79,257224,101634
FL117552,GOI-PNQ,GOI,PNQ,2025-04-13,71,ATR72,180,80,358640,198115
FL117553,DEL-MAA,DEL,MAA,2025-06-19,128,Q400,120,102,260304,94264
